followers_count,friends_count,statuses_count
161,106,3791
161,256,15697
161,276,80519
161,289,5076
161,529,12429
161,113,12661
161,818,5196
160,401,1919
160,587,65040
160,152,7323
160,358,18896
160,161,34576
160,152,7324
160,273,10108
160,191,2005
160,152,7324
159,1309,1567
159,101,10302
159,433,16065
158,274,2845
158,161,7150
158,231,10964
158,274,2845
158,141,56188
158,1758,4206
157,645,5597
157,184,19119
157,589,5472
157,572,1201
157,663,47290
156,672,530
156,339,11578
156,140,504
156,606,4063
155,91,25285
155,364,1928
155,1905,10733
155,181,73155
155,643,4196
155,390,23379
154,1454,34911
154,528,8625
153,196,19610
153,238,6492
153,366,36461
153,137,15501
153,43,18078
153,300,29350
153,576,42411
153,331,25537
152,291,7814
152,299,4421
152,1903,1400
152,222,10208
152,224,1112
152,374,60394
152,254,2340
152,447,7578
152,311,5186
152,311,5186
151,306,17281
151,487,791
151,99,13260
151,212,2802
150,957,4694
150,611,32206
150,148,5189
150,565,280
150,88,9695
150,1162,5432
150,168,3820
150,900,1328
150,139,10754
150,351,6758
150,416,8802
149,469,48720
149,210,575
149,91,766
149,1031,3812
149,613,4849
149,1031,3813
149,512,2084
148,1406,30219
148,173,2438
148,1406,30219
148,129,7953
148,312,10268
148,131,4593
148,365,29796
148,571,2299
147,179,5204
147,121,7425
147,411,39768
147,390,3195
147,144,3614
147,296,3250
147,172,17108
147,293,113
146,213,1765
146,867,939
146,249,1487
146,226,7442
145,148,896
145,831,1562
145,318,392
144,184,1016
144,312,1569
144,171,14519
144,239,13522
143,212,30923
143,212,30923
142,263,1991
142,72,43859
142,157,1649
142,2281,6752
142,532,1814
142,176,4687
142,131,4397
141,604,38637
141,436,6968
141,87,5388
141,546,10865
141,484,1399
141,255,6697
140,147,22097
140,398,1283
140,308,2245
139,161,1106
139,100,2527
139,752,5805
139,548,13072
139,130,14135
139,1544,2935
138,367,1318
138,333,42537
138,683,4626
138,287,3931
138,141,6773
138,335,15083
137,368,1558
137,12,198975
137,236,6248
137,367,3753
137,298,4321
136,64,5239
136,675,5457
136,125,8689
136,402,1109
136,311,2450
136,646,9106
136,164,2253
135,170,75
135,64,20458
135,218,959
135,299,14035
135,218,891
135,2299,6511
135,64,20458
135,1651,17693
135,1712,4614
134,160,85436
134,574,331
134,205,1858
134,218,12313
134,144,5400
134,1655,2579
134,320,36274
134,110,571
134,174,5503
134,788,4083
133,172,206
133,893,2112
133,304,5899
133,545,9804
133,45,811
133,167,12630
133,893,2112
133,178,3705
133,119,19798
133,1840,2678
133,128,1744
132,160,31388
132,402,2192
132,516,120
132,229,4053
131,350,9412
131,1038,15804
131,674,2329
130,284,18166
130,310,5686
130,870,41628
130,245,1701
129,309,3098
129,25,4568
129,230,73989
129,164,15810
129,428,43261
129,200,2972
129,158,1277
128,331,1999
128,535,42
128,63,1929
128,179,258
128,260,6457
128,221,3325
128,713,190697
128,331,2002
127,291,11256
127,47,16197
127,377,30034
127,131,7135
127,183,15344
126,181,250
126,931,1495
126,385,75145
126,445,17686
125,296,19078
125,383,3717
125,377,13054
125,491,2881
125,309,21745
125,106,4184
124,100,659
124,131,1046
124,479,1482
124,366,655
124,180,12607
123,140,14405
123,246,13886
123,317,9739
123,544,42
123,630,7087
123,123,652
123,232,5895
123,549,2092
122,96,7334
122,81,902
122,42,2888
122,324,1788
121,55,213
121,543,10014
121,304,766
121,111,36867
121,352,15199
120,507,657
120,210,4755
120,381,16036
120,390,2093
120,213,1739
120,260,14895
120,368,17519
119,150,6576
119,414,2066
119,269,966
119,211,1115
119,204,4193
118,1419,1330
118,937,46
118,307,1566
118,208,51716
118,500,12535
118,344,850
118,396,4323
118,200,736
118,293,36850
117,248,5203
117,1126,1778
117,1206,22648
116,511,2520
116,391,928
116,251,1052
116,520,1244
116,96,5045
115,741,13386
115,863,19807
115,355,17404
115,769,19950
115,390,7773
115,276,10817
115,773,2790
114,164,6233
114,918,41927
114,219,322
114,197,18741
114,890,2384
114,122,4178
113,273,3560
113,214,2765
113,245,261
112,110,235
112,376,2231
112,238,1757
112,486,6085
112,152,1467
112,118,1382
112,153,4950
111,217,614
111,340,5141
110,92,3128
110,203,721
110,108,3399
110,121,3273
110,385,696
110,291,1499
110,90,1505
110,89,13362
110,894,5903
110,364,8576
110,19,5600
109,293,23440
109,116,305
109,326,47057
109,116,305
109,893,9326
109,106,4638
108,2,28000
108,269,6109
108,295,10776
108,1707,9248
108,171,13146
108,85,6673
107,62,990
107,181,2051
107,627,10983
107,918,38156
107,145,27260
107,209,15130
106,54,7297
106,664,5761
106,355,6064
106,299,1283
106,109,10453
106,188,351
106,114,5535
106,156,47979
106,184,9573
105,222,876
105,171,68545
105,591,2603
105,164,11123
105,2155,8815
104,611,90610
104,87,3009
104,300,1326
104,414,2024
104,646,14699
104,669,5138
104,646,14701
104,92,302
104,185,3466
104,1083,1319
104,174,221
103,1400,10558
103,399,11760
103,360,13672
103,346,18150
103,360,13676
103,221,10922
103,140,8634
102,98,11122
102,517,3280
102,109,1493
102,160,10347
102,393,2267
102,395,396
102,125,2356
101,199,7997
101,212,1211
101,66,868
101,396,11055
101,189,22566
101,183,1335
101,212,2817
101,392,2689
101,1072,23164
101,199,8000
101,93,21505
101,199,8001
101,210,560
100,299,8573
100,733,20849
100,397,9642
100,397,9642
100,294,4202
99,167,4966
99,236,302
99,535,969
99,195,502
99,475,4446
99,132,79
99,308,2424
99,162,1651
99,343,770
98,578,7482
98,224,1438
98,111,6643
97,174,7501
97,345,9254
97,202,2182
97,181,2597
97,296,11450
97,496,26741
96,384,3127
96,103,1012
96,158,8083
96,58,1086
96,147,25622
96,259,26873
96,64,11456
96,789,5300
96,77,47679
96,2988,12488
96,779,3927
96,386,1069
96,176,419
95,214,4314
95,358,22691
95,98,15806
95,40,1033
95,364,4839
94,140,21395
94,228,65051
94,228,65052
94,186,18369
94,556,2801
94,372,9457
93,83,55929
93,271,18539
93,69,1288
93,261,7692
92,98,3082
92,186,3243
92,954,2019
92,495,386
92,754,4668
92,105,172
92,103,720
92,457,1013
92,87,1377
91,94,1175
91,131,3725
91,268,12539
91,54,750
91,1121,3381
90,301,20464
90,301,20468
90,654,9635
90,142,2731
90,391,7683
90,303,5699
90,212,3470
90,224,35360
89,507,2666
89,141,581
89,124,266
89,288,7365
89,51,108
89,155,15747
89,641,6816
89,131,1143
89,271,5897
89,897,150
88,143,4446
88,118,221
88,336,2500
88,698,5716
87,200,14256
87,68,589
87,200,14256
87,204,16021
87,149,1953
87,200,14259
87,267,6844
87,222,657
87,322,2663
87,399,75408
87,223,3665
87,229,2463
86,446,14878
86,481,20092
86,93,397
86,382,9954
86,148,5502
85,333,994
85,217,3915
85,197,365
85,124,2019
85,109,1275
85,293,2358
85,269,598
84,385,6905
84,994,6605
84,31,56017
84,272,228
84,92,10127
84,1014,18070
84,333,1457
84,145,6795
83,102,4819
83,2339,220
83,191,7854
83,38,1095
83,126,35667
83,286,5462
82,531,3711
82,272,367
82,446,429
82,247,1596
82,363,2406
82,857,1259
82,233,5540
82,298,1141
82,82,5295
81,544,2893
81,110,9549
81,151,336
81,161,4737
81,232,1557
81,58,28079
80,109,16384
79,129,2167
79,824,5550
79,316,3685
79,443,3127
78,215,1682
78,184,11889
78,31,38012
78,535,315
78,94,3666
78,75,777
78,109,2456
78,215,1684
77,42,13748
77,96,305
77,223,1560
77,122,4467
77,855,7194
77,255,14173
77,99,831
77,293,4708
77,99,832
76,260,112
76,48,601
76,278,7236
76,155,2842
76,157,13606
76,177,1922
75,121,1539
75,1400,1315
75,325,7878
75,164,5828
75,2006,13271
75,812,8048
75,169,467
75,608,18756
75,247,1908
74,340,864
74,524,1303
74,222,2792
74,330,724
74,319,607
74,556,824
74,311,25217
73,137,927
73,69,206
73,801,1423
73,56,5201
73,40,1193
72,286,12984
72,1576,1862
72,102,1113
72,139,7041
72,465,931
71,64,3384
71,190,5385
71,261,4988
71,187,30385
71,428,584
71,615,3654
70,374,2491
70,62,1721
70,47,9237
70,492,8896
70,62,1722
70,72,8516
70,92,7147
70,426,2584
70,285,6539
70,133,862
69,162,368
69,332,2997
69,452,260
69,79,5068
69,833,108730
69,63,9536
69,169,1246
69,172,2708
69,150,471
69,71,1916
69,685,10418
68,373,2487
68,200,1558
68,126,1235
68,32,739
68,228,2646
68,268,3161
68,549,2719
68,78,5047
68,686,4180
68,1563,9733
67,244,1730
67,36,20698
67,852,2527
67,187,6362
67,356,19084
67,976,1985
67,417,851
67,88,345
67,282,38459
67,852,2528
66,181,805
66,511,822
66,374,2601
66,289,1363
66,134,1262
66,137,5094
66,88,7209
66,100,13041
65,100,1248
65,94,244
65,528,186
65,70,17303
65,273,17818
65,22,9929
65,94,2244
65,80,4722
64,507,1211
64,77,5101
64,275,15950
64,166,407
64,67,10650
64,116,1564
64,70,1705
64,257,28484
64,384,29262
64,50,315
64,209,1159
64,507,1213
63,538,2313
63,193,2012
63,261,5741
63,371,824
63,315,1289
63,255,2672
63,1607,4460
62,378,258
62,137,807
62,82,498
62,417,1158
62,35,806
61,241,15239
61,285,402
61,333,12633
61,189,1177
61,223,6197
61,553,8667
61,189,1182
61,189,1188
60,71,1426
60,836,4435
60,239,3654
60,162,3931
60,496,3163
59,468,8426
59,424,3026
59,306,1348
59,389,5995
59,106,2626
59,146,1076
59,181,2406
59,251,6817
58,186,18805
58,149,1591
58,88,423
58,225,15515
58,100,1991
58,174,5179
57,46,3038
57,52,1646
57,151,4283
57,41,24083
57,297,208
57,74,114
57,242,3984
57,125,17
57,64,1130
57,803,723
57,86,426
57,151,1579
57,52,12503
57,80,265
57,262,2688
56,273,1882
56,34,1822
56,226,16342
56,215,22348
56,171,376
56,1,2337
56,75,2094
56,158,483
56,191,3873
56,110,210
56,250,5275
55,127,1282
55,122,9423
55,1155,463
55,373,7338
55,125,3519
55,124,82
55,510,542
55,85,11576
55,140,372
55,376,2082
55,262,1016
55,48,12918
55,71,1350
55,181,1918
55,131,218
55,846,85002
55,196,2748
54,237,15150
54,303,19
54,126,377
54,303,8648
54,123,760
54,200,659
53,333,1969
53,179,7698
53,99,1663
53,594,1481
53,523,1744
53,130,1919
53,48,671
53,95,1263
53,485,1103
53,69,5849
53,241,350
53,287,2104
53,70,269
53,50,1873
52,403,171
52,177,2112
52,210,816
52,65,89
52,209,1749
52,129,1555
52,145,674
52,351,5997
52,231,17259
51,118,3958
51,764,10100
51,696,174
51,206,2472
51,214,353
51,100,516
51,196,142
51,163,885
51,338,1449
50,114,1407
50,288,3988
50,354,1586
50,52,213
50,12,576
50,97,57
50,139,625
50,679,842
50,316,20690
50,262,5662
49,382,1577
49,47,4631
49,201,5316
49,190,4392
49,47,4634
49,111,4828
49,293,14382
49,133,330
49,52,4466
49,89,1234
49,468,3722
49,151,9620
49,579,1059
49,361,2053
49,132,596
49,470,17568
49,190,4393
48,516,2185
48,254,5088
48,102,2525
48,43,304
48,88,5980
48,123,2683
48,254,40041
48,332,4533
48,343,946
48,89,462
48,156,8915
47,184,57763
47,332,5074
47,3,229684
47,74,15391
47,127,767
47,277,443
47,53,22162
47,186,25915
47,53,22162
47,53,22162
47,357,9066
46,59,22448
46,112,8681
46,122,12039
46,59,22448
46,166,1262
46,442,2299
46,146,1983
46,101,17833
46,80,8402
46,108,6490
46,255,1533
46,410,2194
46,203,4300
46,56,2418
46,21,236
46,148,13194
45,127,1730
45,91,3234
45,195,1968
45,591,3723
45,149,20083
45,62,436
45,212,3469
45,591,3723
45,73,2194
45,77,2838
45,85,10826
45,149,20095
44,184,108
44,41,2690
44,204,1222
44,133,4647
44,66,97
44,116,736
44,35,4739
43,196,870
43,106,1950
43,187,3959
43,87,23
43,48,30
43,177,258
43,134,247
42,514,619
42,229,96
42,95,582
42,131,758
42,250,8045
42,250,437
42,217,1652
42,58,742
42,420,1493
42,120,789
42,129,1506
42,420,1496
42,142,565
41,214,849
41,132,523
41,157,217
41,113,1660
41,139,1116
41,264,54304
41,300,7345
41,2,15578
41,155,1016
41,826,629
41,397,5661
41,376,9555
41,240,965
41,155,1016
41,89,390
40,30,154
40,348,529
40,33,40
40,46,274
39,174,562
39,43,3131
39,128,1601
39,228,1121
39,643,2871
39,254,31
39,187,110
39,57,566
39,39,174
39,198,3531
39,643,2879
39,185,55
39,87,71
39,59,114
38,106,7225
38,471,1609
38,128,8987
38,273,827
38,40,949
38,104,95
38,104,5661
38,231,1474
38,321,11584
38,21,70
37,586,1066
37,313,1076
37,152,3616
37,252,7213
37,81,668
37,80,5371
37,96,3233
37,134,3267
37,17,4877
37,135,613
37,109,1587
37,153,3358
37,46,1189
37,52,56018
36,145,1607
36,713,9900
36,780,299
36,202,154
36,508,969
36,305,1887
36,291,3101
36,69,4138
35,216,1225
35,246,961
35,54,906
35,357,1615
35,90,30306
35,277,4106
35,371,2214
35,255,2129
35,109,1796
35,83,77
35,78,414
35,94,773
35,131,14327
34,150,1930
34,59,699
34,171,1247
34,336,1695
34,331,3051
34,125,10557
33,354,1637
33,96,1065
33,20,1156
33,96,1065
33,239,5416
33,140,88
33,305,241
33,167,7305
33,161,66
33,48,87
33,444,1200
33,535,864
33,82,197
33,233,120
33,97,1072
33,71,1350
32,329,6057
32,24,11852
32,256,548
32,146,909
32,84,513
32,276,670
32,143,709
32,28,1997
32,62,24341
31,183,686
31,313,2064
31,365,862
31,171,2475
31,92,1943
31,19,83250
31,123,66
31,181,263
31,432,6317
31,101,50
31,63,173
31,43,32122
30,140,750
30,286,974
30,222,899
30,315,3840
30,386,364
30,318,1225
30,96,573
30,232,1193
30,473,1313
29,546,897
29,282,20974
29,141,671
29,173,1780
28,415,19
28,208,1335
28,286,2962
28,297,708
28,159,1429
28,114,1068
28,74,3726
28,52,924
28,318,10144
27,73,1563
27,82,89
27,148,628
27,47,701
27,171,1488
27,79,112
27,189,154
27,99,188
27,295,2038
27,248,7228
27,131,1822
27,68,841
27,118,3221
26,309,376
26,39,3219
26,7,85959
26,39,3219
26,6,330031
26,180,370
26,1623,938
26,24,2666
26,34,239
26,120,355
26,338,950
26,39,3219
25,138,826
25,459,3893
25,69,669
25,225,3883
25,876,110014
25,494,3322
25,142,279
25,125,835
25,201,11341
25,309,2104
25,110,1712
25,176,348
25,38,793
24,55,490
24,655,649
24,398,992
24,180,1556
24,197,2819
24,67,57
24,57,652
24,102,5032
24,116,97
24,286,3213
24,74,833
24,97,2976
24,96,183
24,110,3164
24,80,760
24,57,443
23,303,1250
23,30,274
23,124,192
23,142,1025
23,55,1805
23,56,6178
23,139,283
23,183,670
23,119,809
23,49,382
23,358,921
23,301,565
23,165,1517
23,219,246
23,95,5621
23,100,1597
22,132,1214
22,26,151
22,187,1422
22,159,371
22,51,2392
22,142,3400
22,227,2016
22,104,899
22,167,878
22,132,1216
21,165,669
21,41,748
21,90,1216
21,44,4503
21,37,920
21,195,778
21,107,122
21,204,8421
21,228,329
21,195,778
21,125,16796
21,75,419
20,271,855
20,113,1301
20,78,1693
20,191,509
20,163,759
20,52,178
20,819,489
20,113,557
20,293,42
20,71,266
20,468,174
20,114,7780
20,179,15
20,153,579
19,361,182
19,193,1773
19,101,669
19,101,268
19,81,46
19,150,661
19,238,264
19,12,739
19,152,2070
19,92,386
19,417,2166
19,153,265
19,164,17594
18,128,216
18,38,4726
18,26,1045
18,44,928
18,99,10233
18,110,2948
18,137,139
18,0,214286
18,44,928
18,146,485
18,26,1047
18,60,1836
18,50,280
18,44,928
18,99,10236
18,53,791
18,42,466
18,336,505
18,49,556
18,324,553
18,263,1714
18,15,91
18,27,564
18,60,1836
18,99,10237
17,248,1799
17,57,115
17,98,40
17,36,141
17,229,676
17,238,92
17,164,52
17,68,529
17,98,40
17,229,676
17,256,132
17,266,319
17,620,11957
16,45,2501
16,66,2306
16,88,233
16,185,8387
16,239,486
16,69,28
16,169,80
16,88,235
16,45,2504
16,120,211
16,163,223
16,75,7
16,162,475
16,79,997
16,24,62
16,39,324
16,28,251
16,16,1883
15,11,4386
15,52,942
15,373,577
15,134,1056
15,21,49
15,552,8137
15,162,1307
15,182,668
15,162,212
15,53,2013
15,100,2852
15,73,1222
15,97,375
15,66,40
15,164,194
14,28,216
14,131,50
14,386,1133
14,100,6123
14,85,107
14,75,504
14,76,3376
14,99,246
14,247,557
14,248,10174
13,50,901
13,175,840
13,11,394
13,106,238
13,99,567
13,182,41
13,102,313
13,89,212
13,319,30055
13,93,11
13,87,664
13,67,1356
13,63,2439
12,103,234
12,246,494
12,59,216
12,67,351
12,426,4278
12,73,241
12,67,1125
12,32,172
12,108,587
12,61,184
12,636,140
11,37,249
11,91,87
11,154,10499
11,23,723
11,78,846
11,25,368
11,28,1516
11,12,113
11,54,4421
11,41,446
11,97,95
11,134,196
11,59,121
11,319,101
11,4,1430
11,78,245
11,103,945
11,4,1459
11,23,273
11,250,660
10,124,3225
10,231,32
10,112,1100
10,70,20
10,41,136
10,42,261
10,95,209
10,112,1100
10,11,9
10,54,85
10,21,30
10,117,55667
10,68,2902
10,99,835
10,42,18
10,374,4307
9,34,314
9,53,243
9,43,466
9,237,1620
9,97,91
9,53,684
9,35,30
9,87,76
9,0,86473
9,144,137
9,75,322
9,225,680
9,29,163
9,29,1311
9,342,234
8,30,2171
8,170,393
8,4,377
8,154,3
8,33,732
8,50,55
8,14,280
8,99,679
8,39,338
8,47,296
8,97,789
8,111,182
8,61,29
8,46,783
8,46,783
7,201,555
7,266,531
7,243,3414
7,239,387
7,47,636
7,57,1293
7,201,556
7,52,1491
7,96,209
7,3,515
7,21,6410
7,28,101
7,81,249
7,10,183
7,69,468
7,182,14
7,207,152
6,118,21
6,68,774
6,957,73
6,177,3081
6,10,20
6,74,109
6,27,13
6,97,1316
6,6,75
6,28,80
6,54,1661
6,10,20
6,53,598
6,52,131
6,113,162
6,71,1930
6,40,387
6,114,313
6,19,40
6,44,92
5,154,74
5,35,137
5,82,815
5,18,990
5,18,1075
5,223,483
5,223,483
5,117,1653
5,59,27
5,223,483
5,60,88
5,173,1445
5,62,71
5,47,616
5,109,241
5,223,484
5,5,243
5,13,142
5,31,4167
5,41,530
5,175,28792
4,128,101
4,22,453
4,19,254
4,5,8
4,6,279
4,310,1590
4,198,123
4,90,401
4,127,344
4,110,322
4,3,541
4,28,42
4,5,34
4,96,4456
4,65,444
4,11,69
4,78,7
4,78,111
4,57,41
4,63,7585
3,35,96
3,54,1566
3,89,101
3,161,139
3,16,212
3,30,24
3,19,52
3,12,43
3,66,5248
2,33,221
2,82,85
2,26,231
2,12,43
2,19,959
2,15,222
2,1,88
2,158,2430
2,12,43
2,120,10
2,26,669
2,42,814
2,51,23
2,6,10
2,0,12605
2,10,204
2,2,1004
2,28,428
2,64,76
2,92,26
2,40,187
2,35,45
2,65,1016
2,16,57
2,72,143
2,44,57
2,7,62
2,71,132
2,32,126
2,5,78
2,3,13
2,35,125
2,16,16
2,8,17
1,50,196
1,1,32
1,106,1224
1,45,6295
1,41,71
1,0,82
1,51,5
1,0,1
1,104,421
1,44,85
1,20,145
1,73,95
1,159,20
1,38,156
1,10,11
1,8,63
1,37,11
1,21,29
1,13,1097
1,26,29
1,20,112
1,55,436
1,3,1
1,19,4
1,46,992
1,28,68
0,25,29
0,44,52
0,23,8
0,11,9
0,0,6
0,0,31
0,1,11
0,31,281
0,48,26
0,8,261
0,1,107
0,0,1
0,11,1
0,51,9884
0,0,3
0,24,42
0,26,7
0,11,51
0,81,1903
0,17,575
0,26,15
0,136,27
0,24,42
0,20,6
0,27,21
